game_id,lower_bound,upper_bound,gap,bonus_size,points_rule,bonus_rule,action_space_size,total_equilibria_in_game,pure_equilibria_in_game,mixed_equilibria_in_game,symmetric_equilibria_in_game,equilibrium_id,equilibrium_type,is_symmetric,is_pure,is_mixed,row_strategy,col_strategy,row_action_probs,col_action_probs,analysis_success,error_message,selection_stage,selection_reason,payoff_dominant,risk_dominant,strongly_dominant,total_components,surviving_components,row_support_size,col_support_size,row_support_proportion,col_support_proportion,max_support_size,min_support_size
1392934,18,24,2,15,normal,unequal,7,43,2,41,25,8.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.2, 0.26666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.2, 0.26666666666666666, 0.3333333333333333]","[[20, 0.06666666666666667], [21, 0.13333333333333333], [22, 0.2], [23, 0.26666666666666666], [24, 0.3333333333333333]]","[[20, 0.06666666666666667], [21, 0.13333333333333333], [22, 0.2], [23, 0.26666666666666666], [24, 0.3333333333333333]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,5,5,0.7142857142857143,0.7142857142857143,5,5
1394125,18,24,4,19,normal_plus_two,coordinate_low,7,3,2,1,3,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[18, 1.0]]","[[18, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.14285714285714285,0.14285714285714285,1,1
1396550,18,25,4,10,normal_minus_two,gap_higher,8,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[25, 1.0]]","[[25, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.125,0.125,1,1
1413917,18,28,3,18,normal_plus_one,coordinate_low,11,3,2,1,3,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[18, 1.0]]","[[18, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.09090909090909091,0.09090909090909091,1,1
1426960,18,31,1,11,normal,equal,14,97,12,85,97,2.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[21, 1.0]]","[[21, 1.0]]",True,,payoff_dominance,Selected via payoff (Pareto) dominance,True,False,False,2,1,1,1,0.07142857142857142,0.07142857142857142,1,1
1429967,18,32,2,3,normal_plus_one,sum_upper,15,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[32, 1.0]]","[[32, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
1437644,18,33,1,13,normal_minus_two,less_upper,16,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[33, 1.0]]","[[33, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.0625,0.0625,1,1
1446326,18,35,4,8,normal_minus_two,sum_odd,18,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4375, 0.5625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4375, 0.5625]","[[34, 0.4375], [35, 0.5625]]","[[34, 0.4375], [35, 0.5625]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.1111111111111111,0.1111111111111111,2,2
1446707,18,35,4,10,normal_plus_one,gap_higher,18,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[35, 1.0]]","[[35, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.05555555555555555,0.05555555555555555,1,1
1446834,18,35,1,10,normal_minus_one,sum_odd,18,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.55]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.55]","[[34, 0.45], [35, 0.55]]","[[34, 0.45], [35, 0.55]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.1111111111111111,0.1111111111111111,2,2
1455533,19,23,3,5,normal_plus_one,sum_even,5,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]","[[22, 1.0]]","[[22, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.2,0.2,1,1
1456573,19,23,4,9,normal_plus_two,unequal,5,7,2,5,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.08333333333333333, 0.19444444444444445, 0.3055555555555556, 0.4166666666666667]","[0.0, 0.08333333333333333, 0.19444444444444445, 0.3055555555555556, 0.4166666666666667]","[[20, 0.08333333333333333], [21, 0.19444444444444445], [22, 0.3055555555555556], [23, 0.4166666666666667]]","[[20, 0.08333333333333333], [21, 0.19444444444444445], [22, 0.3055555555555556], [23, 0.4166666666666667]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.8,0.8,4,4
1460011,19,24,1,3,normal_plus_two,sum_even,6,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[23, 1.0]]","[[23, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,1,1
1461724,19,24,3,10,normal,gap_lower,6,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.7, 0.0, 0.0, 0.3]","[0.0, 0.0, 0.7, 0.0, 0.0, 0.3]","[[21, 0.7], [24, 0.3]]","[[21, 0.7], [24, 0.3]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.3333333333333333,0.3333333333333333,2,2
1470304,19,26,1,4,normal,sum_even,8,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[25, 1.0]]","[[25, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.125,0.125,1,1
1477315,19,27,1,12,normal_plus_two,gap_higher,9,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[27, 1.0]]","[[27, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,1,1
1481503,19,28,3,8,normal_plus_two,coordinate_low,10,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[28, 1.0]]","[[28, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.1,0.1,1,1
1482104,19,28,3,11,normal_minus_two,gap_absolute,10,47,6,41,5,8.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.36363636363636365, 0.0, 0.0, 0.6363636363636364, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.36363636363636365, 0.0, 0.0, 0.6363636363636364, 0.0, 0.0]","[[23, 0.36363636363636365], [26, 0.6363636363636364]]","[[23, 0.36363636363636365], [26, 0.6363636363636364]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2,0.2,2,2
1482342,19,28,3,12,normal_minus_one,gap_higher,10,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[28, 1.0]]","[[28, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.1,0.1,1,1
1486856,19,29,3,10,normal_minus_two,gap_absolute,11,43,6,37,5,27.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.65, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.65, 0.0]","[[25, 0.35], [28, 0.65]]","[[25, 0.35], [28, 0.65]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.18181818181818182,0.18181818181818182,2,2
1488002,19,29,2,14,normal_minus_two,sum_even,11,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[28, 1.0]]","[[28, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.09090909090909091,0.09090909090909091,1,1
1491174,19,30,3,7,normal_minus_one,sum_even,12,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[29, 1.0]]","[[29, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
1491970,19,30,4,10,normal,sum_even,12,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[29, 1.0]]","[[29, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
1498079,19,31,2,14,normal_plus_one,sum_upper,13,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[31, 1.0]]","[[31, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07692307692307693,0.07692307692307693,1,1
1504162,19,32,4,18,normal,sum_upper,14,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[32, 1.0]]","[[32, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07142857142857142,0.07142857142857142,1,1
1508603,19,33,4,16,normal_plus_one,sum_even,15,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[32, 1.0]]","[[32, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
1510733,19,34,3,5,normal_plus_one,sum_odd,16,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.6]","[[33, 0.4], [34, 0.6]]","[[33, 0.4], [34, 0.6]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.125,0.125,2,2
1519704,19,36,2,1,normal_minus_one,sum_odd,18,3,3,0,1,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[36, 1.0]]","[[36, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.05555555555555555,0.05555555555555555,1,1
